,US_County_FIPS,_class,n_species,n_red
15506,37145,REPTILIA,23,0
15507,37147,AMPHIBIA,41,0
15508,37147,AVES,125,2
15509,37147,INSECTA,1,0
15510,37147,LILIOPSIDA,4,0
15511,37147,MAGNOLIOPSIDA,29,1
15512,37147,MAMMALIA,45,2
15513,37147,POLYPODIOPSIDA,1,0
15514,37147,REPTILIA,33,1
15515,37149,AMPHIBIA,37,1
15516,37149,AVES,102,2
15517,37149,INSECTA,1,0
15518,37149,LECANOROMYCETES,1,1
15519,37149,LILIOPSIDA,12,1
15520,37149,MAGNOLIOPSIDA,31,3
15521,37149,MAMMALIA,58,5
15522,37149,POLYPODIOPSIDA,1,0
15523,37149,REPTILIA,26,0
15524,37151,AMPHIBIA,40,0
15525,37151,AVES,101,2
15526,37151,INSECTA,1,0
15527,37151,LILIOPSIDA,7,0
15528,37151,MAGNOLIOPSIDA,34,2
15529,37151,MAMMALIA,47,3
15530,37151,POLYPODIOPSIDA,1,0
15531,37151,REPTILIA,30,0
15532,37153,AMPHIBIA,46,1
15533,37153,AVES,102,2
15534,37153,INSECTA,1,0
15535,37153,LILIOPSIDA,6,0
15536,37153,MAGNOLIOPSIDA,33,1
15537,37153,MAMMALIA,45,2
15538,37153,POLYPODIOPSIDA,1,0
15539,37153,REPTILIA,37,0
15540,37155,AMPHIBIA,43,1
15541,37155,AVES,113,2
15542,37155,INSECTA,1,0
15543,37155,LILIOPSIDA,5,0
15544,37155,MAGNOLIOPSIDA,28,1
15545,37155,MAMMALIA,45,1
15546,37155,POLYPODIOPSIDA,1,0
15547,37155,REPTILIA,39,1
15548,37157,AMPHIBIA,28,0
15549,37157,AVES,104,2
15550,37157,INSECTA,1,0
15551,37157,LILIOPSIDA,7,0
15552,37157,MAGNOLIOPSIDA,35,3
15553,37157,MAMMALIA,51,4
15554,37157,POLYPODIOPSIDA,1,0
15555,37157,REPTILIA,21,0
15556,37159,AMPHIBIA,26,0
15557,37159,AVES,103,2
15558,37159,INSECTA,1,0
15559,37159,LILIOPSIDA,7,0
15560,37159,MAGNOLIOPSIDA,31,1
15561,37159,MAMMALIA,46,4
15562,37159,POLYPODIOPSIDA,1,0
15563,37159,REPTILIA,27,0
15564,37161,AMPHIBIA,42,3
15565,37161,AVES,103,2
15566,37161,INSECTA,1,0
15567,37161,LECANOROMYCETES,1,1
15568,37161,LILIOPSIDA,12,1
15569,37161,MAGNOLIOPSIDA,30,3
15570,37161,MAMMALIA,59,5
15571,37161,POLYPODIOPSIDA,1,0
15572,37161,REPTILIA,26,0
15573,37163,AMPHIBIA,44,1
15574,37163,AVES,121,2
15575,37163,INSECTA,1,0
15576,37163,LILIOPSIDA,5,0
15577,37163,MAGNOLIOPSIDA,28,1
15578,37163,MAMMALIA,46,1
15579,37163,POLYPODIOPSIDA,1,0
15580,37163,REPTILIA,37,1
15581,37165,AMPHIBIA,45,1
15582,37165,AVES,103,2
15583,37165,INSECTA,1,0
15584,37165,LILIOPSIDA,5,0
15585,37165,MAGNOLIOPSIDA,27,1
15586,37165,MAMMALIA,45,2
15587,37165,POLYPODIOPSIDA,1,0
15588,37165,REPTILIA,39,1
15589,37167,AMPHIBIA,40,0
15590,37167,AVES,103,2
15591,37167,INSECTA,1,0
15592,37167,LILIOPSIDA,6,0
15593,37167,MAGNOLIOPSIDA,31,2
15594,37167,MAMMALIA,46,2
15595,37167,POLYPODIOPSIDA,1,0
15596,37167,REPTILIA,30,0
15597,37169,AMPHIBIA,32,0
15598,37169,AVES,105,2
15599,37169,INSECTA,1,0
15600,37169,LILIOPSIDA,9,0
15601,37169,MAGNOLIOPSIDA,36,3
15602,37169,MAMMALIA,53,4
15603,37169,POLYPODIOPSIDA,1,0
15604,37169,REPTILIA,21,0
15605,37171,AMPHIBIA,32,0
15606,37171,AVES,104,2
15607,37171,INSECTA,1,0
15608,37171,LILIOPSIDA,12,1
15609,37171,MAGNOLIOPSIDA,33,3
15610,37171,MAMMALIA,57,5
15611,37171,POLYPODIOPSIDA,1,0
15612,37171,REPTILIA,23,0
15613,37173,AMPHIBIA,49,2
15614,37173,AVES,103,2
15615,37173,INSECTA,1,0
15616,37173,LECANOROMYCETES,1,1
15617,37173,LILIOPSIDA,13,1
15618,37173,MAGNOLIOPSIDA,37,3
15619,37173,MAMMALIA,67,5
15620,37173,POLYPODIOPSIDA,1,0
15621,37173,REPTILIA,26,0
15622,37175,AMPHIBIA,41,0
15623,37175,AVES,101,2
15624,37175,INSECTA,1,0
15625,37175,LECANOROMYCETES,1,1
15626,37175,LILIOPSIDA,14,1
15627,37175,MAGNOLIOPSIDA,33,3
15628,37175,MAMMALIA,63,5
15629,37175,POLYPODIOPSIDA,1,0
15630,37175,REPTILIA,28,0
15631,37177,AMPHIBIA,33,0
15632,37177,AVES,144,3
15633,37177,INSECTA,1,0
15634,37177,LILIOPSIDA,4,0
15635,37177,MAGNOLIOPSIDA,26,1
15636,37177,MAMMALIA,43,3
15637,37177,POLYPODIOPSIDA,1,0
15638,37177,REPTILIA,33,6
15639,37179,AMPHIBIA,34,0
15640,37179,AVES,103,2
15641,37179,INSECTA,1,0
15642,37179,LILIOPSIDA,7,0
15643,37179,MAGNOLIOPSIDA,32,1
15644,37179,MAMMALIA,47,2
15645,37179,POLYPODIOPSIDA,1,0
15646,37179,REPTILIA,32,0
15647,37181,AMPHIBIA,35,0
15648,37181,AVES,107,2
15649,37181,INSECTA,1,0
15650,37181,LILIOPSIDA,4,0
15651,37181,MAGNOLIOPSIDA,33,1
15652,37181,MAMMALIA,43,2
15653,37181,POLYPODIOPSIDA,1,0
15654,37181,REPTILIA,24,0
15655,37183,AMPHIBIA,43,0
15656,37183,AVES,106,2
15657,37183,INSECTA,1,0
15658,37183,LILIOPSIDA,6,0
15659,37183,MAGNOLIOPSIDA,35,1
15660,37183,MAMMALIA,44,2
15661,37183,POLYPODIOPSIDA,1,0
15662,37183,REPTILIA,32,0
15663,37185,AMPHIBIA,39,0
15664,37185,AVES,107,2
15665,37185,INSECTA,1,0
15666,37185,LILIOPSIDA,4,0
15667,37185,MAGNOLIOPSIDA,27,1
15668,37185,MAMMALIA,43,2
15669,37185,POLYPODIOPSIDA,1,0
15670,37185,REPTILIA,24,0
15671,37187,AMPHIBIA,38,0
15672,37187,AVES,141,2
15673,37187,INSECTA,1,0
15674,37187,LILIOPSIDA,4,0
15675,37187,MAGNOLIOPSIDA,28,1
15676,37187,MAMMALIA,45,3
15677,37187,POLYPODIOPSIDA,1,0
15678,37187,REPTILIA,34,6
15679,37189,AMPHIBIA,37,1
15680,37189,AVES,103,2
15681,37189,INSECTA,1,0
15682,37189,LECANOROMYCETES,1,1
15683,37189,LILIOPSIDA,11,1
15684,37189,MAGNOLIOPSIDA,34,3
15685,37189,MAMMALIA,64,5
15686,37189,POLYPODIOPSIDA,1,0
15687,37189,REPTILIA,18,0
15688,37191,AMPHIBIA,43,1
15689,37191,AVES,109,2
15690,37191,INSECTA,1,0
15691,37191,LILIOPSIDA,5,0
15692,37191,MAGNOLIOPSIDA,27,1
15693,37191,MAMMALIA,45,1
15694,37191,POLYPODIOPSIDA,1,0
15695,37191,REPTILIA,34,1
15696,37193,AMPHIBIA,34,1
15697,37193,AVES,103,2
15698,37193,INSECTA,1,0
15699,37193,LECANOROMYCETES,1,1
15700,37193,LILIOPSIDA,11,1
15701,37193,MAGNOLIOPSIDA,31,3
15702,37193,MAMMALIA,61,5
15703,37193,POLYPODIOPSIDA,1,0
15704,37193,REPTILIA,24,0
15705,37195,AMPHIBIA,42,0
15706,37195,AVES,109,2
15707,37195,INSECTA,1,0
15708,37195,LILIOPSIDA,5,0
15709,37195,MAGNOLIOPSIDA,26,1
15710,37195,MAMMALIA,46,2
15711,37195,POLYPODIOPSIDA,1,0
15712,37195,REPTILIA,32,0
15713,37197,AMPHIBIA,27,0
15714,37197,AVES,104,2
15715,37197,INSECTA,1,0
15716,37197,LILIOPSIDA,9,0
15717,37197,MAGNOLIOPSIDA,30,3
15718,37197,MAMMALIA,53,4
15719,37197,POLYPODIOPSIDA,1,0
15720,37197,REPTILIA,23,0
15721,37199,AMPHIBIA,41,1
15722,37199,AVES,101,2
15723,37199,INSECTA,1,0
15724,37199,LECANOROMYCETES,1,1
15725,37199,LILIOPSIDA,12,1
15726,37199,MAGNOLIOPSIDA,36,3
15727,37199,MAMMALIA,63,5
15728,37199,POLYPODIOPSIDA,1,0
15729,37199,REPTILIA,18,0
15730,38001,AMPHIBIA,7,0
15731,38001,AVES,105,2
15732,38001,INSECTA,1,0
15733,38001,LILIOPSIDA,1,0
15734,38001,MAGNOLIOPSIDA,11,1
15735,38001,MAMMALIA,56,3
15736,38001,POLYPODIOPSIDA,1,0
15737,38001,REPTILIA,5,0
15738,38003,AMPHIBIA,10,0
15739,38003,AVES,116,3
15740,38003,INSECTA,1,0
15741,38003,LILIOPSIDA,2,1
15742,38003,MAGNOLIOPSIDA,12,1
15743,38003,MAMMALIA,56,2
15744,38003,POLYPODIOPSIDA,1,0
15745,38003,REPTILIA,5,0
15746,38005,AMPHIBIA,8,0
15747,38005,AVES,115,4
15748,38005,INSECTA,1,0
15749,38005,LILIOPSIDA,2,1
15750,38005,MAGNOLIOPSIDA,12,1
15751,38005,MAMMALIA,53,1
15752,38005,POLYPODIOPSIDA,1,0
15753,38005,REPTILIA,4,0
15754,38007,AMPHIBIA,7,0
15755,38007,AVES,102,2
15756,38007,INSECTA,1,0
15757,38007,LILIOPSIDA,1,0
15758,38007,MAGNOLIOPSIDA,10,1
15759,38007,MAMMALIA,60,3
15760,38007,POLYPODIOPSIDA,1,0
15761,38007,REPTILIA,7,0
15762,38009,AMPHIBIA,9,0
15763,38009,AVES,116,4
15764,38009,INSECTA,1,0
15765,38009,LECANOROMYCETES,1,0
15766,38009,MAGNOLIOPSIDA,11,1
15767,38009,MAMMALIA,54,1
15768,38009,POLYPODIOPSIDA,1,0
15769,38009,REPTILIA,4,0
15770,38011,AMPHIBIA,7,0
15771,38011,AVES,103,2
15772,38011,INSECTA,1,0
15773,38011,LILIOPSIDA,1,0
15774,38011,MAGNOLIOPSIDA,11,1
15775,38011,MAMMALIA,62,3
15776,38011,POLYPODIOPSIDA,1,0
15777,38011,REPTILIA,8,0
15778,38013,AMPHIBIA,9,0
15779,38013,AVES,114,4
15780,38013,INSECTA,1,0
15781,38013,MAGNOLIOPSIDA,10,1
15782,38013,MAMMALIA,51,1
15783,38013,POLYPODIOPSIDA,1,0
15784,38013,REPTILIA,4,0
15785,38015,AMPHIBIA,9,0
15786,38015,AVES,115,3
15787,38015,INSECTA,1,0
15788,38015,LILIOPSIDA,1,0
15789,38015,MAGNOLIOPSIDA,12,1
15790,38015,MAMMALIA,54,2
15791,38015,POLYPODIOPSIDA,1,0
15792,38015,REPTILIA,5,0
15793,38017,AMPHIBIA,9,0
15794,38017,AVES,118,3
15795,38017,INSECTA,1,0
15796,38017,LILIOPSIDA,3,1
15797,38017,MAGNOLIOPSIDA,13,1
15798,38017,MAMMALIA,58,2
15799,38017,POLYPODIOPSIDA,1,0
15800,38017,REPTILIA,5,0
15801,38019,AMPHIBIA,8,0
15802,38019,AVES,114,4
15803,38019,INSECTA,1,0
15804,38019,LECANOROMYCETES,1,0
15805,38019,LILIOPSIDA,1,0
15806,38019,MAGNOLIOPSIDA,10,1
15807,38019,MAMMALIA,58,1
15808,38019,POLYPODIOPSIDA,1,0
15809,38019,REPTILIA,4,0
15810,38021,AMPHIBIA,10,0
15811,38021,AVES,113,3
15812,38021,INSECTA,1,0
15813,38021,LILIOPSIDA,1,1
15814,38021,MAGNOLIOPSIDA,11,1
15815,38021,MAMMALIA,52,2
15816,38021,POLYPODIOPSIDA,1,0
15817,38021,REPTILIA,3,0
15818,38023,AMPHIBIA,8,0
15819,38023,AVES,110,4
15820,38023,INSECTA,1,0
15821,38023,LILIOPSIDA,1,0
15822,38023,MAGNOLIOPSIDA,10,1
15823,38023,MAMMALIA,54,1
15824,38023,POLYPODIOPSIDA,1,0
15825,38023,REPTILIA,5,0
15826,38025,AMPHIBIA,9,0
15827,38025,AVES,105,3
15828,38025,INSECTA,1,0
15829,38025,LILIOPSIDA,1,0
15830,38025,MAGNOLIOPSIDA,10,1
15831,38025,MAMMALIA,59,2
15832,38025,POLYPODIOPSIDA,1,0
15833,38025,REPTILIA,8,0
15834,38027,AMPHIBIA,8,0
15835,38027,AVES,112,3
15836,38027,INSECTA,1,0
15837,38027,LILIOPSIDA,1,1
15838,38027,MAGNOLIOPSIDA,12,1
15839,38027,MAMMALIA,56,1
15840,38027,POLYPODIOPSIDA,1,0
15841,38027,REPTILIA,4,0
15842,38029,AMPHIBIA,9,0
15843,38029,AVES,110,3
15844,38029,INSECTA,1,0
15845,38029,LILIOPSIDA,1,0
15846,38029,MAGNOLIOPSIDA,11,1
15847,38029,MAMMALIA,54,2
15848,38029,POLYPODIOPSIDA,1,0
15849,38029,REPTILIA,5,0
15850,38031,AMPHIBIA,9,0
15851,38031,AVES,112,3
15852,38031,INSECTA,1,0
15853,38031,LILIOPSIDA,1,1
15854,38031,MAGNOLIOPSIDA,11,1
15855,38031,MAMMALIA,56,1
15856,38031,POLYPODIOPSIDA,1,0
15857,38031,REPTILIA,5,0
15858,38033,AMPHIBIA,7,0
15859,38033,AVES,99,2
15860,38033,INSECTA,1,0
15861,38033,LILIOPSIDA,1,0
15862,38033,MAGNOLIOPSIDA,11,1
15863,38033,MAMMALIA,58,3
15864,38033,POLYPODIOPSIDA,1,0
15865,38033,REPTILIA,7,0
15866,38035,AMPHIBIA,10,0
15867,38035,AVES,116,4
15868,38035,INSECTA,1,0
15869,38035,LILIOPSIDA,2,1
15870,38035,MAGNOLIOPSIDA,12,1
15871,38035,MAMMALIA,60,2
15872,38035,POLYPODIOPSIDA,1,0
15873,38035,REPTILIA,6,0
15874,38037,AMPHIBIA,7,0
15875,38037,AVES,106,3
15876,38037,INSECTA,1,0
15877,38037,LILIOPSIDA,1,0
15878,38037,MAGNOLIOPSIDA,11,1
15879,38037,MAMMALIA,52,3
15880,38037,POLYPODIOPSIDA,1,0
15881,38037,REPTILIA,5,0
15882,38039,AMPHIBIA,9,0
15883,38039,AVES,112,3
15884,38039,INSECTA,1,0
15885,38039,LILIOPSIDA,2,1
15886,38039,MAGNOLIOPSIDA,11,1
15887,38039,MAMMALIA,57,2
15888,38039,POLYPODIOPSIDA,1,0
15889,38039,REPTILIA,4,0
15890,38041,AMPHIBIA,7,0
15891,38041,AVES,104,2
15892,38041,INSECTA,1,0
15893,38041,LILIOPSIDA,1,0
15894,38041,MAGNOLIOPSIDA,11,1
15895,38041,MAMMALIA,57,3
15896,38041,POLYPODIOPSIDA,1,0
15897,38041,REPTILIA,5,0
15898,38043,AMPHIBIA,10,0
15899,38043,AVES,114,3
15900,38043,INSECTA,1,0
15901,38043,MAGNOLIOPSIDA,11,1
15902,38043,MAMMALIA,53,2
15903,38043,POLYPODIOPSIDA,1,0
15904,38043,REPTILIA,5,0
15905,38045,AMPHIBIA,9,0
15906,38045,AVES,113,3
15907,38045,INSECTA,1,0
15908,38045,LILIOPSIDA,1,1
15909,38045,MAGNOLIOPSIDA,11,1
15910,38045,MAMMALIA,53,2
15911,38045,POLYPODIOPSIDA,1,0
15912,38045,REPTILIA,3,0
15913,38047,AMPHIBIA,10,0
15914,38047,AVES,112,3
15915,38047,INSECTA,1,0
15916,38047,MAGNOLIOPSIDA,11,1
15917,38047,MAMMALIA,53,2
15918,38047,POLYPODIOPSIDA,1,0
15919,38047,REPTILIA,4,0
15920,38049,AMPHIBIA,9,0
15921,38049,AVES,113,4
15922,38049,INSECTA,1,0
15923,38049,MAGNOLIOPSIDA,12,1
15924,38049,MAMMALIA,53,1
15925,38049,POLYPODIOPSIDA,1,0
15926,38049,REPTILIA,4,0
15927,38051,AMPHIBIA,10,0
15928,38051,AVES,111,3
15929,38051,INSECTA,1,0
15930,38051,MAGNOLIOPSIDA,11,1
15931,38051,MAMMALIA,54,2
15932,38051,POLYPODIOPSIDA,1,0
15933,38051,REPTILIA,3,0
15934,38053,AMPHIBIA,9,0
15935,38053,AVES,107,3
15936,38053,INSECTA,1,0
15937,38053,LILIOPSIDA,1,0
15938,38053,MAGNOLIOPSIDA,11,1
15939,38053,MAMMALIA,61,2
15940,38053,POLYPODIOPSIDA,1,0
15941,38053,REPTILIA,8,0
15942,38055,AMPHIBIA,9,0
15943,38055,AVES,114,3
15944,38055,INSECTA,1,0
15945,38055,LILIOPSIDA,1,0
15946,38055,MAGNOLIOPSIDA,12,1
15947,38055,MAMMALIA,56,1
15948,38055,POLYPODIOPSIDA,1,0
15949,38055,REPTILIA,5,0
15950,38057,AMPHIBIA,9,0
15951,38057,AVES,106,3
15952,38057,INSECTA,1,0
15953,38057,LILIOPSIDA,1,0
15954,38057,MAGNOLIOPSIDA,12,1
15955,38057,MAMMALIA,55,1
15956,38057,POLYPODIOPSIDA,1,0
15957,38057,REPTILIA,5,0
15958,38059,AMPHIBIA,9,0
15959,38059,AVES,108,3
15960,38059,INSECTA,1,0
15961,38059,LILIOPSIDA,1,0
15962,38059,MAGNOLIOPSIDA,12,1
15963,38059,MAMMALIA,53,2
15964,38059,POLYPODIOPSIDA,1,0
15965,38059,REPTILIA,5,0
15966,38061,AMPHIBIA,9,0
15967,38061,AVES,112,4
15968,38061,INSECTA,1,0
15969,38061,LILIOPSIDA,1,0
15970,38061,MAGNOLIOPSIDA,10,1
15971,38061,MAMMALIA,56,1
15972,38061,POLYPODIOPSIDA,1,0
15973,38061,REPTILIA,6,0
15974,38063,AMPHIBIA,9,0
15975,38063,AVES,113,4
15976,38063,INSECTA,1,0
15977,38063,LILIOPSIDA,2,1
15978,38063,MAGNOLIOPSIDA,11,1
15979,38063,MAMMALIA,57,1
15980,38063,POLYPODIOPSIDA,1,0
15981,38063,REPTILIA,3,0
15982,38065,AMPHIBIA,9,0
15983,38065,AVES,105,3
15984,38065,INSECTA,1,0
15985,38065,LILIOPSIDA,1,0
15986,38065,MAGNOLIOPSIDA,12,1
15987,38065,MAMMALIA,51,1
15988,38065,POLYPODIOPSIDA,1,0
15989,38065,REPTILIA,5,0
15990,38067,AMPHIBIA,9,0
15991,38067,AVES,115,4
15992,38067,INSECTA,1,0
15993,38067,LECANOROMYCETES,1,0
15994,38067,LILIOPSIDA,3,1
15995,38067,MAGNOLIOPSIDA,9,1
15996,38067,MAMMALIA,59,1
15997,38067,POLYPODIOPSIDA,1,0
15998,38067,REPTILIA,4,0
15999,38069,AMPHIBIA,8,0
16000,38069,AVES,113,4
16001,38069,INSECTA,1,0
16002,38069,MAGNOLIOPSIDA,11,1
16003,38069,MAMMALIA,54,1
16004,38069,POLYPODIOPSIDA,1,0
16005,38069,REPTILIA,5,0
16006,38071,AMPHIBIA,9,0
16007,38071,AVES,113,4
16008,38071,INSECTA,1,0
16009,38071,LILIOPSIDA,2,1
16010,38071,MAGNOLIOPSIDA,11,1
16011,38071,MAMMALIA,58,1
16012,38071,POLYPODIOPSIDA,1,0
16013,38071,REPTILIA,4,0
16014,38073,AMPHIBIA,10,0
16015,38073,AVES,117,3
16016,38073,INSECTA,1,0
16017,38073,LILIOPSIDA,2,1
16018,38073,MAGNOLIOPSIDA,12,1
16019,38073,MAMMALIA,55,2
16020,38073,POLYPODIOPSIDA,1,0
16021,38073,REPTILIA,4,0
16022,38075,AMPHIBIA,9,0
16023,38075,AVES,114,4
16024,38075,INSECTA,1,0
16025,38075,MAGNOLIOPSIDA,12,1
16026,38075,MAMMALIA,51,1
16027,38075,POLYPODIOPSIDA,1,0
16028,38075,REPTILIA,4,0
16029,38077,AMPHIBIA,10,0
16030,38077,AVES,117,3
16031,38077,INSECTA,1,0
16032,38077,LILIOPSIDA,4,1
16033,38077,MAGNOLIOPSIDA,11,1
16034,38077,MAMMALIA,57,2
16035,38077,POLYPODIOPSIDA,1,0
16036,38077,REPTILIA,6,0
16037,38079,AMPHIBIA,8,0
16038,38079,AVES,113,4
16039,38079,INSECTA,1,0
16040,38079,LECANOROMYCETES,1,0
16041,38079,MAGNOLIOPSIDA,12,1
16042,38079,MAMMALIA,56,1
16043,38079,POLYPODIOPSIDA,1,0
16044,38079,REPTILIA,4,0
16045,38081,AMPHIBIA,10,0
16046,38081,AVES,115,3
16047,38081,INSECTA,1,0
16048,38081,LILIOPSIDA,2,1
16049,38081,MAGNOLIOPSIDA,13,1
16050,38081,MAMMALIA,55,2
16051,38081,POLYPODIOPSIDA,1,0
16052,38081,REPTILIA,6,0
16053,38083,AMPHIBIA,9,0
16054,38083,AVES,114,3
16055,38083,INSECTA,1,0
16056,38083,MAGNOLIOPSIDA,11,1
16057,38083,MAMMALIA,52,1
16058,38083,POLYPODIOPSIDA,1,0
16059,38083,REPTILIA,4,0
16060,38085,AMPHIBIA,9,0
16061,38085,AVES,110,3
16062,38085,INSECTA,1,0
16063,38085,LILIOPSIDA,1,0
16064,38085,MAGNOLIOPSIDA,12,1
16065,38085,MAMMALIA,54,3
16066,38085,POLYPODIOPSIDA,1,0
16067,38085,REPTILIA,5,0
16068,38087,AMPHIBIA,7,0
16069,38087,AVES,102,2
16070,38087,INSECTA,1,0
16071,38087,LILIOPSIDA,1,0
16072,38087,MAGNOLIOPSIDA,11,1
16073,38087,MAMMALIA,61,3
16074,38087,POLYPODIOPSIDA,1,0
16075,38087,REPTILIA,8,0
16076,38089,AMPHIBIA,7,0
16077,38089,AVES,103,2
16078,38089,INSECTA,1,0
16079,38089,LILIOPSIDA,1,0
16080,38089,MAGNOLIOPSIDA,10,1
16081,38089,MAMMALIA,61,3
16082,38089,POLYPODIOPSIDA,1,0
16083,38089,REPTILIA,6,0
16084,38091,AMPHIBIA,9,0
16085,38091,AVES,113,3
16086,38091,INSECTA,1,0
16087,38091,LILIOPSIDA,2,1
16088,38091,MAGNOLIOPSIDA,11,1
16089,38091,MAMMALIA,58,2
16090,38091,POLYPODIOPSIDA,1,0
16091,38091,REPTILIA,3,0
16092,38093,AMPHIBIA,10,0
16093,38093,AVES,116,3
16094,38093,INSECTA,1,0
16095,38093,LILIOPSIDA,1,1
16096,38093,MAGNOLIOPSIDA,11,1
16097,38093,MAMMALIA,55,2
16098,38093,POLYPODIOPSIDA,1,0
16099,38093,REPTILIA,5,0
16100,38095,AMPHIBIA,9,0
16101,38095,AVES,113,4
16102,38095,INSECTA,1,0
16103,38095,LECANOROMYCETES,1,0
16104,38095,LILIOPSIDA,1,0
16105,38095,MAGNOLIOPSIDA,12,1
16106,38095,MAMMALIA,57,1
16107,38095,POLYPODIOPSIDA,1,0
16108,38095,REPTILIA,4,0
16109,38097,AMPHIBIA,10,0
16110,38097,AVES,115,3
16111,38097,INSECTA,1,0
16112,38097,LILIOPSIDA,3,1
16113,38097,MAGNOLIOPSIDA,11,1
16114,38097,MAMMALIA,58,2
16115,38097,POLYPODIOPSIDA,1,0
16116,38097,REPTILIA,6,0
16117,38099,AMPHIBIA,9,0
16118,38099,AVES,115,4
16119,38099,INSECTA,1,0
16120,38099,LILIOPSIDA,2,1
16121,38099,MAGNOLIOPSIDA,10,1
16122,38099,MAMMALIA,60,2
16123,38099,POLYPODIOPSIDA,1,0
16124,38099,REPTILIA,3,0
16125,38101,AMPHIBIA,9,0
16126,38101,AVES,115,4
16127,38101,INSECTA,1,0
16128,38101,LILIOPSIDA,1,0
16129,38101,MAGNOLIOPSIDA,12,1
16130,38101,MAMMALIA,52,1
16131,38101,POLYPODIOPSIDA,1,0
16132,38101,REPTILIA,4,0
16133,38103,AMPHIBIA,9,0
16134,38103,AVES,114,3
16135,38103,INSECTA,1,0
16136,38103,MAGNOLIOPSIDA,11,1
16137,38103,MAMMALIA,53,1
16138,38103,POLYPODIOPSIDA,1,0
16139,38103,REPTILIA,4,0
16140,38105,AMPHIBIA,9,0
16141,38105,AVES,109,4
16142,38105,INSECTA,1,0
16143,38105,LILIOPSIDA,1,0
16144,38105,MAGNOLIOPSIDA,11,1
16145,38105,MAMMALIA,56,1
16146,38105,POLYPODIOPSIDA,1,0
16147,38105,REPTILIA,7,0
16148,39001,AMPHIBIA,33,0
16149,39001,AVES,110,2
16150,39001,INSECTA,2,1
16151,39001,LILIOPSIDA,7,0
16152,39001,MAGNOLIOPSIDA,34,3
16153,39001,MAMMALIA,51,4
16154,39001,POLYPODIOPSIDA,1,0
16155,39001,REPTILIA,18,0
16156,39003,AMPHIBIA,18,0
16157,39003,AVES,112,2
16158,39003,INSECTA,3,1
16159,39003,LILIOPSIDA,7,0
16160,39003,MAGNOLIOPSIDA,27,2
16161,39003,MAMMALIA,47,3
16162,39003,POLYPODIOPSIDA,1,0
16163,39003,REPTILIA,12,0
16164,39005,AMPHIBIA,27,0
16165,39005,AVES,112,2
16166,39005,INSECTA,2,1
16167,39005,LILIOPSIDA,5,0
16168,39005,MAGNOLIOPSIDA,30,3
16169,39005,MAMMALIA,49,3
16170,39005,POLYPODIOPSIDA,1,0
16171,39005,REPTILIA,15,1
16172,39007,AMPHIBIA,27,0
16173,39007,AVES,117,3
16174,39007,INSECTA,2,1
16175,39007,LILIOPSIDA,7,0
16176,39007,MAGNOLIOPSIDA,30,3
16177,39007,MAMMALIA,48,3
16178,39007,POLYPODIOPSIDA,1,0
16179,39007,REPTILIA,12,1
16180,39009,AMPHIBIA,31,0
16181,39009,AVES,111,2
16182,39009,INSECTA,2,1
16183,39009,LILIOPSIDA,6,0
16184,39009,MAGNOLIOPSIDA,31,3
16185,39009,MAMMALIA,51,4
16186,39009,POLYPODIOPSIDA,1,0
16187,39009,REPTILIA,18,0
16188,39011,AMPHIBIA,20,0
16189,39011,AVES,112,2
16190,39011,INSECTA,3,1
16191,39011,LILIOPSIDA,7,0
16192,39011,MAGNOLIOPSIDA,27,2
16193,39011,MAMMALIA,47,3
16194,39011,POLYPODIOPSIDA,1,0
16195,39011,REPTILIA,11,1
16196,39013,AMPHIBIA,25,0
16197,39013,AVES,111,2
16198,39013,INSECTA,2,1
16199,39013,LILIOPSIDA,7,0
16200,39013,MAGNOLIOPSIDA,32,3
16201,39013,MAMMALIA,47,3
16202,39013,POLYPODIOPSIDA,1,0
16203,39013,REPTILIA,12,0
16204,39015,AMPHIBIA,32,0
16205,39015,AVES,111,2
16206,39015,INSECTA,2,1
16207,39015,LILIOPSIDA,7,0
16208,39015,MAGNOLIOPSIDA,31,2
16209,39015,MAMMALIA,54,4
16210,39015,POLYPODIOPSIDA,1,0
16211,39015,REPTILIA,15,0
16212,39017,AMPHIBIA,30,0
16213,39017,AVES,112,2
16214,39017,INSECTA,3,1
16215,39017,LILIOPSIDA,7,0
16216,39017,MAGNOLIOPSIDA,29,3
16217,39017,MAMMALIA,51,4
16218,39017,POLYPODIOPSIDA,1,0
16219,39017,REPTILIA,15,0
16220,39019,AMPHIBIA,28,0
16221,39019,AVES,111,2
16222,39019,INSECTA,2,1
16223,39019,LILIOPSIDA,7,0
16224,39019,MAGNOLIOPSIDA,28,3
16225,39019,MAMMALIA,48,3
16226,39019,POLYPODIOPSIDA,1,0
16227,39019,REPTILIA,13,0
16228,39021,AMPHIBIA,22,0
16229,39021,AVES,110,2
16230,39021,INSECTA,3,1
16231,39021,LILIOPSIDA,6,0
16232,39021,MAGNOLIOPSIDA,28,2
16233,39021,MAMMALIA,47,3
16234,39021,POLYPODIOPSIDA,1,0
16235,39021,REPTILIA,11,0
16236,39023,AMPHIBIA,21,0
16237,39023,AVES,110,2
16238,39023,INSECTA,3,1
16239,39023,LILIOPSIDA,6,0
16240,39023,MAGNOLIOPSIDA,28,2
16241,39023,MAMMALIA,47,3
16242,39023,POLYPODIOPSIDA,1,0
16243,39023,REPTILIA,11,0
16244,39025,AMPHIBIA,30,0
16245,39025,AVES,111,2
