,US_County_FIPS,_class,n_species,n_red
6726,36111,AVES,58,2
6727,36111,CEPHALASPIDOMORPHI,1,0
6728,36111,MAMMALIA,1,0
6729,36111,REPTILIA,1,1
6730,36113,ACTINOPTERYGII,6,2
6731,36113,AVES,52,2
6732,36113,CEPHALASPIDOMORPHI,1,0
6733,36113,MAMMALIA,1,0
6734,36115,ACTINOPTERYGII,9,2
6735,36115,AVES,52,2
6736,36115,CEPHALASPIDOMORPHI,1,0
6737,36115,MAMMALIA,1,0
6738,36117,ACTINOPTERYGII,7,1
6739,36117,AVES,62,2
6740,36117,CEPHALASPIDOMORPHI,1,0
6741,36117,MALACOSTRACA,1,0
6742,36117,MAMMALIA,1,0
6743,36119,ACTINOPTERYGII,72,8
6744,36119,ANTHOZOA,1,0
6745,36119,AVES,86,2
6746,36119,CEPHALASPIDOMORPHI,1,0
6747,36119,CHONDRICHTHYES,42,28
6748,36119,LILIOPSIDA,1,0
6749,36119,MALACOSTRACA,5,0
6750,36119,MAMMALIA,31,5
6751,36119,REPTILIA,7,7
6752,36121,ACTINOPTERYGII,4,1
6753,36121,AVES,57,2
6754,36121,MAMMALIA,1,0
6755,36123,ACTINOPTERYGII,4,1
6756,36123,AVES,54,2
6757,36123,CEPHALASPIDOMORPHI,1,0
6758,36123,MAMMALIA,1,0
6759,37001,ACTINOPTERYGII,4,1
6760,37001,AVES,51,1
6761,37001,MAMMALIA,1,0
6762,37003,ACTINOPTERYGII,2,1
6763,37003,AVES,50,1
6764,37003,MAMMALIA,1,0
6765,37005,ACTINOPTERYGII,2,1
6766,37005,AVES,47,1
6767,37005,MAMMALIA,1,0
6768,37007,ACTINOPTERYGII,11,5
6769,37007,AVES,51,1
6770,37007,CEPHALASPIDOMORPHI,1,0
6771,37007,MAMMALIA,1,0
6772,37009,ACTINOPTERYGII,2,1
6773,37009,AVES,49,1
6774,37009,MAMMALIA,1,0
6775,37011,AVES,48,1
6776,37011,MAMMALIA,1,0
6777,37013,ACTINOPTERYGII,106,9
6778,37013,ANTHOZOA,1,0
6779,37013,AVES,88,1
6780,37013,CEPHALASPIDOMORPHI,1,0
6781,37013,CHONDRICHTHYES,50,35
6782,37013,GASTROPODA,8,0
6783,37013,LILIOPSIDA,2,0
6784,37013,MALACOSTRACA,7,0
6785,37013,MAMMALIA,31,6
6786,37013,REPTILIA,6,6
6787,37015,ACTINOPTERYGII,92,9
6788,37015,ANTHOZOA,1,0
6789,37015,AVES,85,1
6790,37015,CEPHALASPIDOMORPHI,1,0
6791,37015,CHONDRICHTHYES,35,24
6792,37015,GASTROPODA,1,0
6793,37015,LILIOPSIDA,1,0
6794,37015,MALACOSTRACA,7,0
6795,37015,MAMMALIA,31,6
6796,37015,REPTILIA,6,6
6797,37017,ACTINOPTERYGII,16,5
6798,37017,AVES,71,1
6799,37017,CEPHALASPIDOMORPHI,1,0
6800,37017,MAMMALIA,1,0
6801,37019,ACTINOPTERYGII,141,14
6802,37019,ANTHOZOA,7,1
6803,37019,AVES,87,1
6804,37019,CEPHALASPIDOMORPHI,1,0
6805,37019,CHONDRICHTHYES,59,37
6806,37019,GASTROPODA,9,0
6807,37019,LILIOPSIDA,1,0
6808,37019,MALACOSTRACA,8,0
6809,37019,MAMMALIA,33,6
6810,37019,REPTILIA,6,6
6811,37021,ACTINOPTERYGII,1,0
6812,37021,AVES,47,1
6813,37021,MAMMALIA,1,0
6814,37023,ACTINOPTERYGII,1,0
6815,37023,AVES,50,1
6816,37023,MAMMALIA,1,0
6817,37025,ACTINOPTERYGII,2,1
6818,37025,AVES,50,1
6819,37025,MAMMALIA,1,0
6820,37027,ACTINOPTERYGII,2,1
6821,37027,AVES,50,1
6822,37027,MAMMALIA,1,0
6823,37029,ACTINOPTERYGII,91,8
6824,37029,ANTHOZOA,1,0
6825,37029,AVES,90,2
6826,37029,CHONDRICHTHYES,51,36
6827,37029,GASTROPODA,1,0
6828,37029,LILIOPSIDA,1,0
6829,37029,MALACOSTRACA,7,0
6830,37029,MAMMALIA,31,6
6831,37029,REPTILIA,6,6
6832,37031,ACTINOPTERYGII,133,12
6833,37031,ANTHOZOA,7,1
6834,37031,AVES,90,1
6835,37031,CEPHALASPIDOMORPHI,1,0
6836,37031,CHONDRICHTHYES,58,37
6837,37031,GASTROPODA,9,0
6838,37031,LILIOPSIDA,2,0
6839,37031,MALACOSTRACA,9,0
6840,37031,MAMMALIA,31,6
6841,37031,REPTILIA,6,6
6842,37033,ACTINOPTERYGII,4,1
6843,37033,AVES,51,1
6844,37033,MAMMALIA,1,0
6845,37035,AVES,50,1
6846,37035,MAMMALIA,1,0
6847,37037,ACTINOPTERYGII,6,1
6848,37037,AVES,51,1
6849,37037,CEPHALASPIDOMORPHI,1,0
6850,37037,MAMMALIA,1,0
6851,37039,ACTINOPTERYGII,2,1
6852,37039,AVES,47,2
6853,37039,MAMMALIA,1,0
6854,37041,ACTINOPTERYGII,91,8
6855,37041,ANTHOZOA,1,0
6856,37041,AVES,84,1
6857,37041,CEPHALASPIDOMORPHI,1,0
6858,37041,CHONDRICHTHYES,58,37
6859,37041,GASTROPODA,1,0
6860,37041,LILIOPSIDA,1,0
6861,37041,MALACOSTRACA,7,0
6862,37041,MAMMALIA,31,6
6863,37041,REPTILIA,6,6
6864,37043,ACTINOPTERYGII,4,2
6865,37043,AVES,48,2
6866,37043,MAMMALIA,1,0
6867,37045,ACTINOPTERYGII,2,0
6868,37045,AVES,49,1
6869,37045,MAMMALIA,1,0
6870,37047,ACTINOPTERYGII,17,5
6871,37047,AVES,79,1
6872,37047,CEPHALASPIDOMORPHI,1,0
6873,37047,MAMMALIA,1,0
6874,37047,REPTILIA,1,1
6875,37049,ACTINOPTERYGII,109,9
6876,37049,ANTHOZOA,1,0
6877,37049,AVES,87,1
6878,37049,CEPHALASPIDOMORPHI,1,0
6879,37049,CHONDRICHTHYES,43,30
6880,37049,GASTROPODA,9,0
6881,37049,LILIOPSIDA,2,0
6882,37049,MALACOSTRACA,8,0
6883,37049,MAMMALIA,31,6
6884,37049,REPTILIA,6,6
6885,37051,ACTINOPTERYGII,16,5
6886,37051,AVES,55,1
6887,37051,CEPHALASPIDOMORPHI,1,0
6888,37051,MAMMALIA,1,0
6889,37053,ACTINOPTERYGII,92,7
6890,37053,ANTHOZOA,3,0
6891,37053,AVES,90,2
6892,37053,CHONDRICHTHYES,52,37
6893,37053,GASTROPODA,1,0
6894,37053,LILIOPSIDA,1,0
6895,37053,MALACOSTRACA,7,0
6896,37053,MAMMALIA,32,6
6897,37053,REPTILIA,6,6
6898,37055,ACTINOPTERYGII,121,12
6899,37055,ANTHOZOA,5,0
6900,37055,AVES,93,2
6901,37055,CEPHALASPIDOMORPHI,1,0
6902,37055,CHONDRICHTHYES,55,38
6903,37055,GASTROPODA,3,0
6904,37055,LILIOPSIDA,1,0
6905,37055,MALACOSTRACA,7,0
6906,37055,MAMMALIA,31,6
6907,37055,REPTILIA,6,6
6908,37057,ACTINOPTERYGII,2,1
6909,37057,AVES,51,1
6910,37057,MAMMALIA,1,0
6911,37059,ACTINOPTERYGII,2,1
6912,37059,AVES,51,1
6913,37059,MAMMALIA,1,0
6914,37061,ACTINOPTERYGII,17,5
6915,37061,AVES,73,1
6916,37061,CEPHALASPIDOMORPHI,1,0
6917,37061,MAMMALIA,1,0
6918,37063,ACTINOPTERYGII,5,1
6919,37063,AVES,52,1
6920,37063,CEPHALASPIDOMORPHI,1,0
6921,37063,MAMMALIA,1,0
6922,37065,ACTINOPTERYGII,11,5
6923,37065,AVES,57,1
6924,37065,MAMMALIA,1,0
6925,37067,ACTINOPTERYGII,4,1
6926,37067,AVES,51,1
6927,37067,MAMMALIA,1,0
6928,37069,ACTINOPTERYGII,8,3
6929,37069,AVES,54,1
6930,37069,CEPHALASPIDOMORPHI,1,0
6931,37069,MAMMALIA,1,0
6932,37071,ACTINOPTERYGII,2,0
6933,37071,AVES,50,1
6934,37071,MAMMALIA,1,0
6935,37073,ACTINOPTERYGII,20,4
6936,37073,AVES,76,1
6937,37073,CEPHALASPIDOMORPHI,1,0
6938,37073,MAMMALIA,1,0
6939,37073,REPTILIA,2,2
6940,37075,ACTINOPTERYGII,1,1
6941,37075,AVES,46,1
6942,37075,MAMMALIA,1,0
6943,37077,ACTINOPTERYGII,8,3
6944,37077,AVES,53,1
6945,37077,CEPHALASPIDOMORPHI,1,0
6946,37077,MAMMALIA,1,0
6947,37079,ACTINOPTERYGII,10,4
6948,37079,AVES,62,1
6949,37079,CEPHALASPIDOMORPHI,1,0
6950,37079,MAMMALIA,1,0
6951,37081,ACTINOPTERYGII,4,1
6952,37081,AVES,51,1
6953,37081,MAMMALIA,1,0
6954,37083,ACTINOPTERYGII,11,5
6955,37083,AVES,59,1
6956,37083,MAMMALIA,1,0
6957,37085,ACTINOPTERYGII,11,4
6958,37085,AVES,52,1
6959,37085,CEPHALASPIDOMORPHI,1,0
6960,37085,MAMMALIA,1,0
6961,37087,AVES,47,1
6962,37087,MAMMALIA,1,0
6963,37089,ACTINOPTERYGII,2,1
6964,37089,AVES,48,1
6965,37089,MAMMALIA,1,0
6966,37091,ACTINOPTERYGII,15,3
6967,37091,AVES,73,1
6968,37091,CEPHALASPIDOMORPHI,1,0
6969,37091,MAMMALIA,1,0
6970,37091,REPTILIA,2,2
6971,37093,ACTINOPTERYGII,7,1
6972,37093,AVES,52,1
6973,37093,CEPHALASPIDOMORPHI,1,0
6974,37093,MAMMALIA,1,0
6975,37095,ACTINOPTERYGII,122,12
6976,37095,ANTHOZOA,5,0
6977,37095,AVES,90,1
6978,37095,CEPHALASPIDOMORPHI,1,0
6979,37095,CHONDRICHTHYES,53,38
6980,37095,GASTROPODA,8,0
6981,37095,LILIOPSIDA,2,0
6982,37095,MALACOSTRACA,7,0
6983,37095,MAMMALIA,31,6
6984,37095,REPTILIA,6,6
6985,37097,ACTINOPTERYGII,2,1
6986,37097,AVES,51,1
6987,37097,MAMMALIA,1,0
6988,37099,ACTINOPTERYGII,5,2
6989,37099,AVES,47,1
6990,37099,MAMMALIA,1,0
6991,37101,ACTINOPTERYGII,10,4
6992,37101,AVES,54,1
6993,37101,CEPHALASPIDOMORPHI,1,0
6994,37101,MAMMALIA,1,0
6995,37103,ACTINOPTERYGII,26,5
6996,37103,AVES,82,1
6997,37103,CEPHALASPIDOMORPHI,1,0
6998,37103,MAMMALIA,1,0
6999,37103,REPTILIA,2,2
7000,37105,ACTINOPTERYGII,6,1
7001,37105,AVES,51,1
7002,37105,CEPHALASPIDOMORPHI,1,0
7003,37105,MAMMALIA,1,0
7004,37107,ACTINOPTERYGII,16,5
7005,37107,AVES,64,1
7006,37107,CEPHALASPIDOMORPHI,1,0
7007,37107,MAMMALIA,1,0
7008,37109,ACTINOPTERYGII,1,0
7009,37109,AVES,50,1
7010,37109,MAMMALIA,1,0
7011,37111,ACTINOPTERYGII,1,0
7012,37111,AVES,49,1
7013,37111,MAMMALIA,1,0
7014,37113,ACTINOPTERYGII,4,2
7015,37113,AVES,47,1
7016,37113,MAMMALIA,1,0
7017,37115,AVES,46,1
7018,37115,MAMMALIA,1,0
7019,37117,ACTINOPTERYGII,22,5
7020,37117,AVES,76,1
7021,37117,MAMMALIA,1,0
7022,37117,REPTILIA,2,2
7023,37119,ACTINOPTERYGII,2,1
7024,37119,AVES,50,1
7025,37119,MAMMALIA,1,0
7026,37121,AVES,47,1
7027,37121,MAMMALIA,1,0
7028,37123,ACTINOPTERYGII,11,5
7029,37123,AVES,51,1
7030,37123,CEPHALASPIDOMORPHI,1,0
7031,37123,MAMMALIA,1,0
7032,37125,ACTINOPTERYGII,7,1
7033,37125,AVES,52,1
7034,37125,CEPHALASPIDOMORPHI,1,0
7035,37125,MAMMALIA,1,0
7036,37127,ACTINOPTERYGII,10,4
7037,37127,AVES,55,1
7038,37127,MAMMALIA,1,0
7039,37129,ACTINOPTERYGII,137,14
7040,37129,ANTHOZOA,7,1
7041,37129,AVES,87,1
7042,37129,CEPHALASPIDOMORPHI,1,0
7043,37129,CHONDRICHTHYES,52,35
7044,37129,GASTROPODA,9,0
7045,37129,LILIOPSIDA,1,0
7046,37129,MALACOSTRACA,8,0
7047,37129,MAMMALIA,32,6
7048,37129,REPTILIA,6,6
7049,37131,ACTINOPTERYGII,11,5
7050,37131,AVES,59,1
7051,37131,CEPHALASPIDOMORPHI,1,0
7052,37131,MAMMALIA,1,0
7053,37133,ACTINOPTERYGII,132,13
7054,37133,ANTHOZOA,7,1
7055,37133,AVES,89,1
7056,37133,CEPHALASPIDOMORPHI,1,0
7057,37133,CHONDRICHTHYES,52,35
7058,37133,GASTROPODA,9,0
7059,37133,LILIOPSIDA,2,0
7060,37133,MALACOSTRACA,8,0
7061,37133,MAMMALIA,31,6
7062,37133,REPTILIA,6,6
7063,37135,ACTINOPTERYGII,5,1
7064,37135,AVES,52,1
7065,37135,CEPHALASPIDOMORPHI,1,0
7066,37135,MAMMALIA,1,0
7067,37137,ACTINOPTERYGII,107,9
7068,37137,ANTHOZOA,1,0
7069,37137,AVES,91,1
7070,37137,CEPHALASPIDOMORPHI,1,0
7071,37137,CHONDRICHTHYES,50,35
7072,37137,GASTROPODA,8,0
7073,37137,LILIOPSIDA,2,0
7074,37137,MALACOSTRACA,8,0
7075,37137,MAMMALIA,31,6
7076,37137,REPTILIA,6,6
7077,37139,ACTINOPTERYGII,91,8
7078,37139,ANTHOZOA,1,0
7079,37139,AVES,89,1
7080,37139,CHONDRICHTHYES,54,37
7081,37139,GASTROPODA,1,0
7082,37139,LILIOPSIDA,1,0
7083,37139,MALACOSTRACA,7,0
7084,37139,MAMMALIA,31,6
7085,37139,REPTILIA,6,6
7086,37141,ACTINOPTERYGII,131,13
7087,37141,ANTHOZOA,7,1
7088,37141,AVES,87,1
7089,37141,CEPHALASPIDOMORPHI,1,0
7090,37141,CHONDRICHTHYES,52,35
7091,37141,GASTROPODA,9,0
7092,37141,LILIOPSIDA,2,0
7093,37141,MALACOSTRACA,8,0
7094,37141,MAMMALIA,31,6
7095,37141,REPTILIA,6,6
7096,37143,ACTINOPTERYGII,91,8
7097,37143,ANTHOZOA,1,0
7098,37143,AVES,87,1
7099,37143,CEPHALASPIDOMORPHI,1,0
7100,37143,CHONDRICHTHYES,54,37
7101,37143,GASTROPODA,1,0
7102,37143,LILIOPSIDA,1,0
7103,37143,MALACOSTRACA,7,0
7104,37143,MAMMALIA,31,6
7105,37143,REPTILIA,6,6
7106,37145,ACTINOPTERYGII,8,3
7107,37145,AVES,52,1
7108,37145,CEPHALASPIDOMORPHI,1,0
7109,37145,MAMMALIA,1,0
7110,37147,ACTINOPTERYGII,22,5
7111,37147,AVES,73,1
7112,37147,CEPHALASPIDOMORPHI,1,0
7113,37147,MAMMALIA,1,0
7114,37147,REPTILIA,1,1
7115,37149,ACTINOPTERYGII,2,1
7116,37149,AVES,49,1
7117,37149,MAMMALIA,1,0
7118,37151,ACTINOPTERYGII,3,1
7119,37151,AVES,50,1
7120,37151,CEPHALASPIDOMORPHI,1,0
7121,37151,MAMMALIA,1,0
7122,37153,ACTINOPTERYGII,11,5
7123,37153,AVES,51,1
7124,37153,CEPHALASPIDOMORPHI,1,0
7125,37153,MAMMALIA,1,0
7126,37155,ACTINOPTERYGII,11,4
7127,37155,AVES,59,1
7128,37155,CEPHALASPIDOMORPHI,1,0
7129,37155,MAMMALIA,1,0
7130,37157,ACTINOPTERYGII,4,1
7131,37157,AVES,51,1
7132,37157,MAMMALIA,1,0
7133,37159,ACTINOPTERYGII,2,1
7134,37159,AVES,51,1
7135,37159,MAMMALIA,1,0
7136,37161,ACTINOPTERYGII,1,0
7137,37161,AVES,49,1
7138,37161,MAMMALIA,1,0
7139,37163,ACTINOPTERYGII,12,4
7140,37163,AVES,66,1
7141,37163,CEPHALASPIDOMORPHI,1,0
7142,37163,MAMMALIA,1,0
7143,37165,ACTINOPTERYGII,11,5
7144,37165,AVES,52,1
7145,37165,CEPHALASPIDOMORPHI,1,0
7146,37165,MAMMALIA,1,0
7147,37167,ACTINOPTERYGII,2,1
7148,37167,AVES,50,1
7149,37167,CEPHALASPIDOMORPHI,1,0
7150,37167,MAMMALIA,1,0
7151,37169,ACTINOPTERYGII,3,1
7152,37169,AVES,51,1
7153,37169,MAMMALIA,1,0
7154,37171,ACTINOPTERYGII,3,1
7155,37171,AVES,50,1
7156,37171,MAMMALIA,1,0
7157,37173,AVES,47,1
7158,37173,MAMMALIA,1,0
7159,37175,ACTINOPTERYGII,4,2
7160,37175,AVES,48,1
7161,37175,MAMMALIA,1,0
7162,37177,ACTINOPTERYGII,92,8
7163,37177,ANTHOZOA,1,0
7164,37177,AVES,92,2
7165,37177,CHONDRICHTHYES,53,36
7166,37177,GASTROPODA,2,0
7167,37177,LILIOPSIDA,1,0
7168,37177,MALACOSTRACA,7,0
7169,37177,MAMMALIA,31,6
7170,37177,REPTILIA,6,6
7171,37179,ACTINOPTERYGII,9,3
7172,37179,AVES,51,1
7173,37179,CEPHALASPIDOMORPHI,1,0
7174,37179,MAMMALIA,1,0
7175,37181,ACTINOPTERYGII,10,4
7176,37181,AVES,53,1
7177,37181,CEPHALASPIDOMORPHI,1,0
7178,37181,MAMMALIA,1,0
7179,37183,ACTINOPTERYGII,10,3
7180,37183,AVES,52,1
7181,37183,CEPHALASPIDOMORPHI,1,0
7182,37183,MAMMALIA,1,0
7183,37185,ACTINOPTERYGII,10,4
7184,37185,AVES,53,1
7185,37185,CEPHALASPIDOMORPHI,1,0
7186,37185,MAMMALIA,1,0
7187,37187,ACTINOPTERYGII,92,9
7188,37187,ANTHOZOA,1,0
7189,37187,AVES,89,1
7190,37187,CEPHALASPIDOMORPHI,1,0
7191,37187,CHONDRICHTHYES,49,34
7192,37187,GASTROPODA,1,0
7193,37187,LILIOPSIDA,1,0
7194,37187,MALACOSTRACA,7,0
7195,37187,MAMMALIA,31,6
7196,37187,REPTILIA,6,6
7197,37189,ACTINOPTERYGII,2,1
7198,37189,AVES,49,1
7199,37189,MAMMALIA,1,0
7200,37191,ACTINOPTERYGII,12,5
7201,37191,AVES,58,1
7202,37191,CEPHALASPIDOMORPHI,1,0
7203,37191,MAMMALIA,1,0
7204,37193,ACTINOPTERYGII,2,1
7205,37193,AVES,50,1
7206,37193,MAMMALIA,1,0
7207,37195,ACTINOPTERYGII,10,4
7208,37195,AVES,56,1
7209,37195,CEPHALASPIDOMORPHI,1,0
7210,37195,MAMMALIA,1,0
7211,37197,ACTINOPTERYGII,2,1
7212,37197,AVES,50,1
7213,37197,MAMMALIA,1,0
7214,37199,AVES,47,1
7215,37199,MAMMALIA,1,0
7216,38001,AVES,57,1
7217,38001,MAMMALIA,1,0
7218,38003,AVES,61,2
7219,38003,MAMMALIA,1,0
7220,38005,AVES,59,2
7221,38005,MAMMALIA,1,0
7222,38007,AVES,54,1
7223,38007,MAMMALIA,1,0
7224,38009,AVES,60,2
7225,38009,MAMMALIA,1,0
7226,38011,AVES,55,1
7227,38011,MAMMALIA,1,0
7228,38013,AVES,59,2
7229,38013,MAMMALIA,1,0
7230,38015,AVES,60,2
7231,38015,MAMMALIA,1,0
7232,38017,AVES,60,2
7233,38017,MAMMALIA,1,0
7234,38019,AVES,59,2
7235,38019,MAMMALIA,1,0
7236,38021,AVES,59,2
7237,38021,MAMMALIA,1,0
7238,38023,AVES,57,2
7239,38023,MAMMALIA,1,0
7240,38025,AVES,55,2
7241,38025,MAMMALIA,1,0
7242,38027,AVES,58,2
7243,38027,MAMMALIA,1,0
7244,38029,AVES,58,2
7245,38029,MAMMALIA,1,0
7246,38031,AVES,58,2
7247,38031,MAMMALIA,1,0
7248,38033,AVES,52,1
7249,38033,MAMMALIA,1,0
7250,38035,AVES,61,2
7251,38035,MAMMALIA,1,0
7252,38037,AVES,56,2
7253,38037,MAMMALIA,1,0
7254,38039,AVES,58,2
7255,38039,MAMMALIA,1,0
7256,38041,AVES,55,1
7257,38041,MAMMALIA,1,0
7258,38043,AVES,60,2
7259,38043,MAMMALIA,1,0
7260,38045,AVES,59,2
7261,38045,MAMMALIA,1,0
7262,38047,AVES,59,2
7263,38047,MAMMALIA,1,0
7264,38049,AVES,58,2
7265,38049,MAMMALIA,1,0
7266,38051,AVES,58,2
7267,38051,MAMMALIA,1,0
7268,38053,AVES,57,2
7269,38053,MAMMALIA,1,0
7270,38055,AVES,60,2
7271,38055,MAMMALIA,1,0
7272,38057,AVES,55,2
7273,38057,MAMMALIA,1,0
7274,38059,AVES,56,2
7275,38059,MAMMALIA,1,0
7276,38061,AVES,58,2
7277,38061,MAMMALIA,1,0
7278,38063,AVES,58,2
7279,38063,MAMMALIA,1,0
7280,38065,AVES,55,2
7281,38065,MAMMALIA,1,0
7282,38067,AVES,60,2
7283,38067,MAMMALIA,1,0
7284,38069,AVES,58,2
7285,38069,MAMMALIA,1,0
7286,38071,AVES,58,2
7287,38071,MAMMALIA,1,0
7288,38073,AVES,60,2
7289,38073,MAMMALIA,1,0
7290,38075,AVES,59,2
7291,38075,MAMMALIA,1,0
7292,38077,AVES,59,2
7293,38077,MAMMALIA,1,0
7294,38079,AVES,59,2
7295,38079,MAMMALIA,1,0
7296,38081,AVES,60,2
7297,38081,MAMMALIA,1,0
7298,38083,AVES,59,2
7299,38083,MAMMALIA,1,0
7300,38085,AVES,60,2
7301,38085,MAMMALIA,1,0
7302,38087,AVES,54,1
7303,38087,MAMMALIA,1,0
7304,38089,AVES,54,1
7305,38089,MAMMALIA,1,0
7306,38091,AVES,59,2
7307,38091,MAMMALIA,1,0
7308,38093,AVES,60,2
7309,38093,MAMMALIA,1,0
7310,38095,AVES,58,2
7311,38095,MAMMALIA,1,0
7312,38097,AVES,59,2
7313,38097,MAMMALIA,1,0
7314,38099,AVES,60,2
7315,38099,MAMMALIA,1,0
7316,38101,AVES,60,2
7317,38101,MAMMALIA,1,0
7318,38103,AVES,59,2
7319,38103,MAMMALIA,1,0
7320,38105,AVES,56,2
7321,38105,MAMMALIA,1,0
7322,39001,ACTINOPTERYGII,2,1
7323,39001,AVES,51,1
7324,39001,MAMMALIA,1,0
7325,39003,AVES,54,1
7326,39003,MAMMALIA,1,0
7327,39005,ACTINOPTERYGII,4,0
7328,39005,AVES,54,1
7329,39005,MAMMALIA,1,0
7330,39007,ACTINOPTERYGII,6,0
7331,39007,AVES,59,2
7332,39007,CEPHALASPIDOMORPHI,1,0
7333,39007,MALACOSTRACA,1,0
7334,39007,MAMMALIA,1,0
7335,39009,ACTINOPTERYGII,1,1
7336,39009,AVES,52,1
7337,39009,MAMMALIA,1,0
7338,39011,AVES,54,1
7339,39011,MAMMALIA,1,0
7340,39013,AVES,51,1
7341,39013,MAMMALIA,1,0
7342,39015,ACTINOPTERYGII,2,1
7343,39015,AVES,52,1
7344,39015,MAMMALIA,1,0
7345,39017,ACTINOPTERYGII,2,1
7346,39017,AVES,53,1
7347,39017,MAMMALIA,1,0
7348,39019,ACTINOPTERYGII,1,0
7349,39019,AVES,51,1
7350,39019,MAMMALIA,1,0
7351,39021,AVES,53,1
7352,39021,MAMMALIA,1,0
7353,39023,AVES,53,1
7354,39023,MAMMALIA,1,0
7355,39025,ACTINOPTERYGII,2,1
7356,39025,AVES,52,1
7357,39025,MAMMALIA,1,0
7358,39027,ACTINOPTERYGII,1,1
7359,39027,AVES,52,1
7360,39027,MAMMALIA,1,0
7361,39029,ACTINOPTERYGII,1,0
7362,39029,AVES,52,2
7363,39029,MAMMALIA,1,0
7364,39031,AVES,52,1
7365,39031,MAMMALIA,1,0
7366,39033,ACTINOPTERYGII,4,0
7367,39033,AVES,53,1
7368,39033,MAMMALIA,1,0
7369,39035,ACTINOPTERYGII,6,0
7370,39035,AVES,61,2
7371,39035,CEPHALASPIDOMORPHI,1,0
7372,39035,MALACOSTRACA,1,0
7373,39035,MAMMALIA,1,0
7374,39037,ACTINOPTERYGII,1,1
7375,39037,AVES,53,1
7376,39037,MAMMALIA,1,0
7377,39039,ACTINOPTERYGII,1,0
7378,39039,AVES,56,1
7379,39039,MAMMALIA,1,0
7380,39041,AVES,54,1
7381,39041,MAMMALIA,1,0
7382,39043,ACTINOPTERYGII,6,0
7383,39043,AVES,62,2
7384,39043,CEPHALASPIDOMORPHI,1,0
7385,39043,MALACOSTRACA,1,0
7386,39043,MAMMALIA,1,0
7387,39045,ACTINOPTERYGII,1,1
7388,39045,AVES,53,1
7389,39045,MAMMALIA,1,0
7390,39047,AVES,54,1
7391,39047,MAMMALIA,1,0
7392,39049,AVES,54,1
7393,39049,MAMMALIA,1,0
7394,39051,AVES,55,1
7395,39051,MAMMALIA,1,0
7396,39053,ACTINOPTERYGII,1,1
7397,39053,AVES,51,1
7398,39053,MAMMALIA,1,0
7399,39055,ACTINOPTERYGII,4,0
7400,39055,AVES,56,2
7401,39055,MAMMALIA,1,0
7402,39057,AVES,52,1
7403,39057,MAMMALIA,1,0
7404,39059,ACTINOPTERYGII,1,1
7405,39059,AVES,51,1
7406,39059,MAMMALIA,1,0
7407,39061,ACTINOPTERYGII,2,1
7408,39061,AVES,53,1
7409,39061,MAMMALIA,1,0
7410,39063,ACTINOPTERYGII,4,0
7411,39063,AVES,54,1
7412,39063,MAMMALIA,1,0
7413,39065,ACTINOPTERYGII,4,0
7414,39065,AVES,53,1
7415,39065,MAMMALIA,1,0
7416,39067,ACTINOPTERYGII,1,0
7417,39067,AVES,51,1
7418,39067,MAMMALIA,1,0
7419,39069,AVES,56,1
7420,39069,MAMMALIA,1,0
7421,39071,ACTINOPTERYGII,2,1
7422,39071,AVES,51,1
7423,39071,MAMMALIA,1,0
7424,39073,ACTINOPTERYGII,1,1
7425,39073,AVES,52,1
7426,39073,MAMMALIA,1,0
7427,39075,AVES,53,1
7428,39075,MAMMALIA,1,0
7429,39077,ACTINOPTERYGII,4,0
7430,39077,AVES,57,1
7431,39077,MAMMALIA,1,0
7432,39079,ACTINOPTERYGII,2,1
7433,39079,AVES,52,1
7434,39079,MAMMALIA,1,0
7435,39081,ACTINOPTERYGII,1,0
7436,39081,AVES,51,1
7437,39081,MAMMALIA,1,0
7438,39083,AVES,53,1
7439,39083,MAMMALIA,1,0
7440,39085,ACTINOPTERYGII,6,0
7441,39085,AVES,60,2
7442,39085,CEPHALASPIDOMORPHI,1,0
7443,39085,MALACOSTRACA,1,0
7444,39085,MAMMALIA,1,0
7445,39087,ACTINOPTERYGII,2,1
7446,39087,AVES,51,1
7447,39087,MAMMALIA,1,0
7448,39089,ACTINOPTERYGII,1,1
7449,39089,AVES,53,1
7450,39089,MAMMALIA,1,0
7451,39091,AVES,53,1
7452,39091,MAMMALIA,1,0
7453,39093,ACTINOPTERYGII,6,0
7454,39093,AVES,63,2
7455,39093,CEPHALASPIDOMORPHI,1,0
7456,39093,MALACOSTRACA,1,0
7457,39093,MAMMALIA,1,0
7458,39095,ACTINOPTERYGII,6,0
7459,39095,AVES,63,2
7460,39095,CEPHALASPIDOMORPHI,1,0
7461,39095,MALACOSTRACA,1,0
7462,39095,MAMMALIA,1,0
7463,39097,AVES,53,1
7464,39097,MAMMALIA,1,0
7465,39099,ACTINOPTERYGII,1,0
7466,39099,AVES,53,2
7467,39099,MAMMALIA,1,0
7468,39101,ACTINOPTERYGII,4,0
7469,39101,AVES,53,1
7470,39101,MAMMALIA,1,0
7471,39103,ACTINOPTERYGII,4,0
7472,39103,AVES,54,1
7473,39103,MAMMALIA,1,0
7474,39105,ACTINOPTERYGII,1,1
7475,39105,AVES,52,1
7476,39105,MAMMALIA,1,0
7477,39107,AVES,54,1
7478,39107,MAMMALIA,1,0
7479,39109,AVES,52,1
7480,39109,MAMMALIA,1,0
7481,39111,AVES,52,1
7482,39111,MAMMALIA,1,0
7483,39113,AVES,52,1
