,US_County_FIPS,_class,n_species,n_red
15601,26019,GASTROPODA,18,0
15602,26019,INSECTA,2,0
15603,26019,LILIOPSIDA,6,0
15604,26019,MAGNOLIOPSIDA,1,0
15605,26019,MALACOSTRACA,13,0
15606,26019,MAMMALIA,4,0
15607,26019,POLYPODIOPSIDA,1,0
15608,26019,REPTILIA,6,1
15609,26021,ACTINOPTERYGII,117,10
15610,26021,AMPHIBIA,22,0
15611,26021,AVES,122,3
15612,26021,BIVALVIA,48,6
15613,26021,CEPHALASPIDOMORPHI,3,0
15614,26021,GASTROPODA,20,0
15615,26021,INSECTA,2,0
15616,26021,LILIOPSIDA,6,0
15617,26021,MAGNOLIOPSIDA,1,0
15618,26021,MALACOSTRACA,13,0
15619,26021,MAMMALIA,4,0
15620,26021,POLYPODIOPSIDA,1,0
15621,26021,REPTILIA,7,1
15622,26023,ACTINOPTERYGII,83,2
15623,26023,AMPHIBIA,21,0
15624,26023,AVES,115,2
15625,26023,BIVALVIA,48,7
15626,26023,CEPHALASPIDOMORPHI,1,0
15627,26023,GASTROPODA,16,0
15628,26023,INSECTA,2,0
15629,26023,LILIOPSIDA,5,0
15630,26023,MAGNOLIOPSIDA,1,0
15631,26023,MALACOSTRACA,14,0
15632,26023,MAMMALIA,4,0
15633,26023,POLYPODIOPSIDA,1,0
15634,26023,REPTILIA,8,1
15635,26025,ACTINOPTERYGII,72,2
15636,26025,AMPHIBIA,21,0
15637,26025,AVES,115,2
15638,26025,BIVALVIA,38,2
15639,26025,CEPHALASPIDOMORPHI,2,0
15640,26025,GASTROPODA,18,0
15641,26025,INSECTA,1,0
15642,26025,LILIOPSIDA,6,0
15643,26025,MAGNOLIOPSIDA,1,0
15644,26025,MALACOSTRACA,12,0
15645,26025,MAMMALIA,4,0
15646,26025,POLYPODIOPSIDA,1,0
15647,26025,REPTILIA,8,1
15648,26027,ACTINOPTERYGII,66,2
15649,26027,AMPHIBIA,22,0
15650,26027,AVES,116,2
15651,26027,BIVALVIA,37,3
15652,26027,CEPHALASPIDOMORPHI,1,0
15653,26027,GASTROPODA,17,0
15654,26027,INSECTA,1,0
15655,26027,LILIOPSIDA,5,0
15656,26027,MAGNOLIOPSIDA,1,0
15657,26027,MALACOSTRACA,12,0
15658,26027,MAMMALIA,4,0
15659,26027,POLYPODIOPSIDA,1,0
15660,26027,REPTILIA,8,1
15661,26029,ACTINOPTERYGII,69,8
15662,26029,AMPHIBIA,19,0
15663,26029,AVES,119,4
15664,26029,BIVALVIA,32,0
15665,26029,CEPHALASPIDOMORPHI,2,0
15666,26029,GASTROPODA,27,0
15667,26029,INSECTA,2,0
15668,26029,LILIOPSIDA,6,0
15669,26029,MAGNOLIOPSIDA,1,0
15670,26029,MALACOSTRACA,14,0
15671,26029,MAMMALIA,4,0
15672,26029,POLYPODIOPSIDA,1,0
15673,26029,REPTILIA,5,1
15674,26031,ACTINOPTERYGII,66,8
15675,26031,AMPHIBIA,19,0
15676,26031,AVES,115,3
15677,26031,BIVALVIA,34,1
15678,26031,CEPHALASPIDOMORPHI,2,0
15679,26031,GASTROPODA,28,0
15680,26031,INSECTA,2,0
15681,26031,LILIOPSIDA,6,0
15682,26031,MAGNOLIOPSIDA,1,0
15683,26031,MALACOSTRACA,11,0
15684,26031,MAMMALIA,4,0
15685,26031,POLYPODIOPSIDA,1,0
15686,26031,REPTILIA,5,1
15687,26033,ACTINOPTERYGII,68,8
15688,26033,AMPHIBIA,15,0
15689,26033,AVES,120,4
15690,26033,BIVALVIA,34,1
15691,26033,CEPHALASPIDOMORPHI,3,0
15692,26033,GASTROPODA,31,0
15693,26033,INSECTA,2,0
15694,26033,LECANOROMYCETES,1,0
15695,26033,LILIOPSIDA,6,0
15696,26033,MAGNOLIOPSIDA,1,0
15697,26033,MALACOSTRACA,12,0
15698,26033,MAMMALIA,4,0
15699,26033,REPTILIA,4,0
15700,26035,ACTINOPTERYGII,48,2
15701,26035,AMPHIBIA,19,0
15702,26035,AVES,112,2
15703,26035,BIVALVIA,32,2
15704,26035,CEPHALASPIDOMORPHI,2,0
15705,26035,GASTROPODA,14,0
15706,26035,INSECTA,1,0
15707,26035,LILIOPSIDA,6,0
15708,26035,MAGNOLIOPSIDA,1,0
15709,26035,MALACOSTRACA,12,0
15710,26035,MAMMALIA,4,0
15711,26035,POLYPODIOPSIDA,1,0
15712,26035,REPTILIA,6,1
15713,26037,ACTINOPTERYGII,48,2
15714,26037,AMPHIBIA,18,0
15715,26037,AVES,115,2
15716,26037,BIVALVIA,36,1
15717,26037,CEPHALASPIDOMORPHI,1,0
15718,26037,GASTROPODA,15,0
15719,26037,INSECTA,1,0
15720,26037,LILIOPSIDA,6,0
15721,26037,MAGNOLIOPSIDA,1,0
15722,26037,MALACOSTRACA,10,0
15723,26037,MAMMALIA,4,0
15724,26037,POLYPODIOPSIDA,1,0
15725,26037,REPTILIA,6,1
15726,26039,ACTINOPTERYGII,49,2
15727,26039,AMPHIBIA,18,0
15728,26039,AVES,110,3
15729,26039,BIVALVIA,29,1
15730,26039,CEPHALASPIDOMORPHI,2,0
15731,26039,GASTROPODA,13,0
15732,26039,INSECTA,1,0
15733,26039,LILIOPSIDA,6,0
15734,26039,MAGNOLIOPSIDA,1,0
15735,26039,MALACOSTRACA,12,0
15736,26039,MAMMALIA,4,0
15737,26039,POLYPODIOPSIDA,1,0
15738,26039,REPTILIA,5,1
15739,26041,ACTINOPTERYGII,67,8
15740,26041,AMPHIBIA,16,0
15741,26041,AVES,122,4
15742,26041,BIVALVIA,32,0
15743,26041,CEPHALASPIDOMORPHI,2,0
15744,26041,GASTROPODA,17,0
15745,26041,INSECTA,2,0
15746,26041,LILIOPSIDA,6,0
15747,26041,MAGNOLIOPSIDA,1,0
15748,26041,MALACOSTRACA,13,0
15749,26041,MAMMALIA,4,0
15750,26041,REPTILIA,3,1
15751,26043,ACTINOPTERYGII,53,4
15752,26043,AMPHIBIA,15,0
15753,26043,AVES,115,4
15754,26043,BIVALVIA,31,0
15755,26043,CEPHALASPIDOMORPHI,1,0
15756,26043,GASTROPODA,10,0
15757,26043,INSECTA,1,0
15758,26043,LECANOROMYCETES,1,0
15759,26043,LILIOPSIDA,6,0
15760,26043,MAGNOLIOPSIDA,1,0
15761,26043,MALACOSTRACA,9,0
15762,26043,MAMMALIA,4,0
15763,26043,REPTILIA,3,1
15764,26045,ACTINOPTERYGII,60,2
15765,26045,AMPHIBIA,19,0
15766,26045,AVES,117,2
15767,26045,BIVALVIA,35,1
15768,26045,CEPHALASPIDOMORPHI,2,0
15769,26045,GASTROPODA,17,0
15770,26045,INSECTA,1,0
15771,26045,LILIOPSIDA,6,0
15772,26045,MAGNOLIOPSIDA,1,0
15773,26045,MALACOSTRACA,12,0
15774,26045,MAMMALIA,4,0
15775,26045,POLYPODIOPSIDA,1,0
15776,26045,REPTILIA,7,1
15777,26047,ACTINOPTERYGII,73,8
15778,26047,AMPHIBIA,18,0
15779,26047,AVES,115,4
15780,26047,BIVALVIA,34,0
15781,26047,CEPHALASPIDOMORPHI,2,0
15782,26047,GASTROPODA,27,0
15783,26047,INSECTA,2,0
15784,26047,LILIOPSIDA,6,0
15785,26047,MAGNOLIOPSIDA,1,0
15786,26047,MALACOSTRACA,14,0
15787,26047,MAMMALIA,4,0
15788,26047,POLYPODIOPSIDA,1,0
15789,26047,REPTILIA,5,1
15790,26049,ACTINOPTERYGII,46,2
15791,26049,AMPHIBIA,19,0
15792,26049,AVES,115,2
15793,26049,BIVALVIA,22,0
15794,26049,CEPHALASPIDOMORPHI,1,0
15795,26049,GASTROPODA,12,0
15796,26049,INSECTA,1,0
15797,26049,LILIOPSIDA,5,0
15798,26049,MAGNOLIOPSIDA,1,0
15799,26049,MALACOSTRACA,9,0
15800,26049,MAMMALIA,4,0
15801,26049,POLYPODIOPSIDA,1,0
15802,26049,REPTILIA,6,1
15803,26051,ACTINOPTERYGII,45,5
15804,26051,AMPHIBIA,18,0
15805,26051,AVES,113,3
15806,26051,BIVALVIA,25,2
15807,26051,GASTROPODA,12,0
15808,26051,INSECTA,1,0
15809,26051,LILIOPSIDA,6,0
15810,26051,MAGNOLIOPSIDA,1,0
15811,26051,MALACOSTRACA,8,0
15812,26051,MAMMALIA,4,0
15813,26051,POLYPODIOPSIDA,1,0
15814,26051,REPTILIA,5,1
15815,26053,ACTINOPTERYGII,76,7
15816,26053,AMPHIBIA,16,0
15817,26053,AVES,115,4
15818,26053,BIVALVIA,41,1
15819,26053,CEPHALASPIDOMORPHI,2,0
15820,26053,GASTROPODA,20,0
15821,26053,INSECTA,1,0
15822,26053,LECANOROMYCETES,1,0
15823,26053,LILIOPSIDA,6,0
15824,26053,MAGNOLIOPSIDA,1,0
15825,26053,MALACOSTRACA,11,0
15826,26053,MAMMALIA,4,0
15827,26053,REPTILIA,3,1
15828,26055,ACTINOPTERYGII,72,8
15829,26055,AMPHIBIA,18,0
15830,26055,AVES,116,3
15831,26055,BIVALVIA,31,0
15832,26055,CEPHALASPIDOMORPHI,3,0
15833,26055,GASTROPODA,22,0
15834,26055,INSECTA,2,0
15835,26055,LILIOPSIDA,6,0
15836,26055,MAGNOLIOPSIDA,1,0
15837,26055,MALACOSTRACA,13,0
15838,26055,MAMMALIA,4,0
15839,26055,POLYPODIOPSIDA,1,0
15840,26055,REPTILIA,6,1
15841,26057,ACTINOPTERYGII,45,2
15842,26057,AMPHIBIA,18,0
15843,26057,AVES,114,2
15844,26057,BIVALVIA,37,2
15845,26057,GASTROPODA,16,0
15846,26057,INSECTA,1,0
15847,26057,LILIOPSIDA,6,0
15848,26057,MAGNOLIOPSIDA,1,0
15849,26057,MALACOSTRACA,10,0
15850,26057,MAMMALIA,4,0
15851,26057,POLYPODIOPSIDA,1,0
15852,26057,REPTILIA,6,1
15853,26059,ACTINOPTERYGII,90,2
15854,26059,AMPHIBIA,20,0
15855,26059,AVES,115,2
15856,26059,BIVALVIA,51,7
15857,26059,CEPHALASPIDOMORPHI,2,0
15858,26059,GASTROPODA,18,0
15859,26059,INSECTA,2,0
15860,26059,LILIOPSIDA,5,0
15861,26059,MAGNOLIOPSIDA,1,0
15862,26059,MALACOSTRACA,14,0
15863,26059,MAMMALIA,4,0
15864,26059,POLYPODIOPSIDA,1,0
15865,26059,REPTILIA,8,1
15866,26061,ACTINOPTERYGII,55,5
15867,26061,AMPHIBIA,16,0
15868,26061,AVES,117,4
15869,26061,BIVALVIA,19,0
15870,26061,CEPHALASPIDOMORPHI,3,0
15871,26061,GASTROPODA,18,0
15872,26061,INSECTA,1,0
15873,26061,LILIOPSIDA,6,0
15874,26061,MAGNOLIOPSIDA,1,0
15875,26061,MALACOSTRACA,10,0
15876,26061,MAMMALIA,4,0
15877,26061,REPTILIA,1,0
15878,26063,ACTINOPTERYGII,79,8
15879,26063,AMPHIBIA,17,0
15880,26063,AVES,119,4
15881,26063,BIVALVIA,44,6
15882,26063,CEPHALASPIDOMORPHI,2,0
15883,26063,GASTROPODA,26,0
15884,26063,INSECTA,2,0
15885,26063,LILIOPSIDA,6,0
15886,26063,MAGNOLIOPSIDA,1,0
15887,26063,MALACOSTRACA,11,0
15888,26063,MAMMALIA,4,0
15889,26063,POLYPODIOPSIDA,1,0
15890,26063,REPTILIA,6,1
15891,26065,ACTINOPTERYGII,80,4
15892,26065,AMPHIBIA,20,0
15893,26065,AVES,114,2
15894,26065,BIVALVIA,44,5
15895,26065,CEPHALASPIDOMORPHI,2,0
15896,26065,GASTROPODA,20,0
15897,26065,INSECTA,1,0
15898,26065,LILIOPSIDA,5,0
15899,26065,MAGNOLIOPSIDA,1,0
15900,26065,MALACOSTRACA,12,0
15901,26065,MAMMALIA,4,0
15902,26065,POLYPODIOPSIDA,1,0
15903,26065,REPTILIA,6,1
15904,26067,ACTINOPTERYGII,54,2
15905,26067,AMPHIBIA,19,0
15906,26067,AVES,115,2
15907,26067,BIVALVIA,34,1
15908,26067,CEPHALASPIDOMORPHI,2,0
15909,26067,GASTROPODA,16,0
15910,26067,INSECTA,1,0
15911,26067,LILIOPSIDA,6,0
15912,26067,MAGNOLIOPSIDA,1,0
15913,26067,MALACOSTRACA,10,0
15914,26067,MAMMALIA,4,0
15915,26067,POLYPODIOPSIDA,1,0
15916,26067,REPTILIA,7,1
15917,26069,ACTINOPTERYGII,72,8
15918,26069,AMPHIBIA,17,0
15919,26069,AVES,116,3
15920,26069,BIVALVIA,30,2
15921,26069,CEPHALASPIDOMORPHI,1,0
15922,26069,GASTROPODA,22,0
15923,26069,INSECTA,2,0
15924,26069,LILIOPSIDA,6,0
15925,26069,MAGNOLIOPSIDA,1,0
15926,26069,MALACOSTRACA,10,0
15927,26069,MAMMALIA,4,0
15928,26069,POLYPODIOPSIDA,1,0
15929,26069,REPTILIA,5,1
15930,26071,ACTINOPTERYGII,65,5
15931,26071,AMPHIBIA,16,0
15932,26071,AVES,111,4
15933,26071,BIVALVIA,37,0
15934,26071,CEPHALASPIDOMORPHI,2,0
15935,26071,GASTROPODA,12,0
15936,26071,INSECTA,1,0
15937,26071,LECANOROMYCETES,1,0
15938,26071,LILIOPSIDA,6,0
15939,26071,MAGNOLIOPSIDA,1,0
15940,26071,MALACOSTRACA,10,0
15941,26071,MAMMALIA,4,0
15942,26071,REPTILIA,3,1
15943,26073,ACTINOPTERYGII,50,2
15944,26073,AMPHIBIA,19,0
15945,26073,AVES,114,2
15946,26073,BIVALVIA,38,2
15947,26073,CEPHALASPIDOMORPHI,1,0
15948,26073,GASTROPODA,14,0
15949,26073,INSECTA,1,0
15950,26073,LILIOPSIDA,6,0
15951,26073,MAGNOLIOPSIDA,1,0
15952,26073,MALACOSTRACA,9,0
15953,26073,MAMMALIA,4,0
15954,26073,POLYPODIOPSIDA,1,0
15955,26073,REPTILIA,6,1
15956,26075,ACTINOPTERYGII,88,4
15957,26075,AMPHIBIA,20,0
15958,26075,AVES,116,2
15959,26075,BIVALVIA,48,6
15960,26075,CEPHALASPIDOMORPHI,2,0
15961,26075,GASTROPODA,19,0
15962,26075,INSECTA,2,0
15963,26075,LILIOPSIDA,5,0
15964,26075,MAGNOLIOPSIDA,1,0
15965,26075,MALACOSTRACA,14,0
15966,26075,MAMMALIA,4,0
15967,26075,POLYPODIOPSIDA,1,0
15968,26075,REPTILIA,8,1
15969,26077,ACTINOPTERYGII,74,4
15970,26077,AMPHIBIA,21,0
15971,26077,AVES,114,2
15972,26077,BIVALVIA,38,2
15973,26077,CEPHALASPIDOMORPHI,2,0
15974,26077,GASTROPODA,16,0
15975,26077,INSECTA,1,0
15976,26077,LILIOPSIDA,6,0
15977,26077,MAGNOLIOPSIDA,1,0
15978,26077,MALACOSTRACA,12,0
15979,26077,MAMMALIA,4,0
15980,26077,POLYPODIOPSIDA,1,0
15981,26077,REPTILIA,8,1
15982,26079,ACTINOPTERYGII,60,5
15983,26079,AMPHIBIA,19,0
15984,26079,AVES,114,3
15985,26079,BIVALVIA,30,1
15986,26079,CEPHALASPIDOMORPHI,2,0
15987,26079,GASTROPODA,16,0
15988,26079,INSECTA,1,0
15989,26079,LILIOPSIDA,6,0
15990,26079,MAGNOLIOPSIDA,1,0
15991,26079,MALACOSTRACA,12,0
15992,26079,MAMMALIA,4,0
15993,26079,POLYPODIOPSIDA,1,0
15994,26079,REPTILIA,6,1
15995,26081,ACTINOPTERYGII,60,2
15996,26081,AMPHIBIA,19,0
15997,26081,AVES,117,2
15998,26081,BIVALVIA,40,1
15999,26081,CEPHALASPIDOMORPHI,2,0
16000,26081,GASTROPODA,21,0
16001,26081,INSECTA,1,0
16002,26081,LILIOPSIDA,6,0
16003,26081,MAGNOLIOPSIDA,1,0
16004,26081,MALACOSTRACA,12,0
16005,26081,MAMMALIA,4,0
16006,26081,POLYPODIOPSIDA,1,0
16007,26081,REPTILIA,7,1
16008,26083,ACTINOPTERYGII,49,5
16009,26083,AMPHIBIA,15,0
16010,26083,AVES,112,4
16011,26083,BIVALVIA,17,0
16012,26083,CEPHALASPIDOMORPHI,2,0
16013,26083,GASTROPODA,21,0
16014,26083,INSECTA,1,0
16015,26083,LILIOPSIDA,6,0
16016,26083,MAGNOLIOPSIDA,1,0
16017,26083,MALACOSTRACA,10,0
16018,26085,ACTINOPTERYGII,55,5
16019,26085,AMPHIBIA,19,0
16020,26085,AVES,113,2
16021,26085,BIVALVIA,28,1
16022,26085,CEPHALASPIDOMORPHI,2,0
16023,26085,GASTROPODA,11,0
16024,26085,INSECTA,1,0
16025,26085,LILIOPSIDA,6,0
16026,26085,MAGNOLIOPSIDA,1,0
16027,26085,MALACOSTRACA,12,0
16028,26085,MAMMALIA,4,0
16029,26085,POLYPODIOPSIDA,1,0
16030,26085,REPTILIA,6,1
16031,26087,ACTINOPTERYGII,68,2
16032,26087,AMPHIBIA,17,0
16033,26087,AVES,115,2
16034,26087,BIVALVIA,42,6
16035,26087,CEPHALASPIDOMORPHI,1,0
16036,26087,GASTROPODA,14,0
16037,26087,INSECTA,1,0
16038,26087,LILIOPSIDA,5,0
16039,26087,MAGNOLIOPSIDA,1,0
16040,26087,MALACOSTRACA,10,0
16041,26087,MAMMALIA,4,0
16042,26087,POLYPODIOPSIDA,1,0
16043,26087,REPTILIA,6,1
16044,26089,ACTINOPTERYGII,69,8
16045,26089,AMPHIBIA,18,0
16046,26089,AVES,116,4
16047,26089,BIVALVIA,30,0
16048,26089,CEPHALASPIDOMORPHI,3,0
16049,26089,GASTROPODA,20,0
16050,26089,INSECTA,2,0
16051,26089,LILIOPSIDA,6,0
16052,26089,MAGNOLIOPSIDA,1,0
16053,26089,MALACOSTRACA,13,0
16054,26089,MAMMALIA,4,0
16055,26089,POLYPODIOPSIDA,1,0
16056,26089,REPTILIA,6,1
16057,26091,ACTINOPTERYGII,88,4
16058,26091,AMPHIBIA,20,0
16059,26091,AVES,117,2
16060,26091,BIVALVIA,47,6
16061,26091,GASTROPODA,14,0
16062,26091,INSECTA,2,0
16063,26091,LILIOPSIDA,5,0
16064,26091,MAGNOLIOPSIDA,1,0
16065,26091,MALACOSTRACA,15,0
16066,26091,MAMMALIA,4,0
16067,26091,POLYPODIOPSIDA,1,0
16068,26091,REPTILIA,7,1
16069,26093,ACTINOPTERYGII,82,4
16070,26093,AMPHIBIA,19,0
16071,26093,AVES,113,2
16072,26093,BIVALVIA,44,5
16073,26093,CEPHALASPIDOMORPHI,2,0
16074,26093,GASTROPODA,20,0
16075,26093,INSECTA,1,0
16076,26093,LILIOPSIDA,5,0
16077,26093,MAGNOLIOPSIDA,1,0
16078,26093,MALACOSTRACA,12,0
16079,26093,MAMMALIA,4,0
16080,26093,POLYPODIOPSIDA,1,0
16081,26093,REPTILIA,7,1
16082,26095,ACTINOPTERYGII,61,7
16083,26095,AMPHIBIA,15,0
16084,26095,AVES,117,4
16085,26095,BIVALVIA,30,0
16086,26095,CEPHALASPIDOMORPHI,3,0
16087,26095,GASTROPODA,16,0
16088,26095,INSECTA,2,0
16089,26095,LILIOPSIDA,6,0
16090,26095,MAGNOLIOPSIDA,1,0
16091,26095,MALACOSTRACA,11,0
16092,26095,MAMMALIA,4,0
16093,26095,REPTILIA,2,0
16094,26097,ACTINOPTERYGII,72,8
16095,26097,AMPHIBIA,15,0
16096,26097,AVES,119,4
16097,26097,BIVALVIA,36,1
16098,26097,CEPHALASPIDOMORPHI,2,0
16099,26097,GASTROPODA,26,0
16100,26097,INSECTA,2,0
16101,26097,LILIOPSIDA,6,0
16102,26097,MAGNOLIOPSIDA,1,0
16103,26097,MALACOSTRACA,14,0
16104,26097,MAMMALIA,4,0
16105,26097,REPTILIA,5,0
16106,26099,ACTINOPTERYGII,84,6
16107,26099,AMPHIBIA,19,0
16108,26099,AVES,118,2
16109,26099,BIVALVIA,45,6
16110,26099,CEPHALASPIDOMORPHI,2,0
16111,26099,GASTROPODA,19,0
16112,26099,INSECTA,1,0
16113,26099,LILIOPSIDA,5,0
16114,26099,MAGNOLIOPSIDA,1,0
16115,26099,MALACOSTRACA,11,0
16116,26099,MAMMALIA,4,0
16117,26099,POLYPODIOPSIDA,1,0
16118,26099,REPTILIA,6,1
16119,26101,ACTINOPTERYGII,75,8
16120,26101,AMPHIBIA,19,0
16121,26101,AVES,119,3
16122,26101,BIVALVIA,30,0
16123,26101,CEPHALASPIDOMORPHI,3,0
16124,26101,GASTROPODA,17,0
16125,26101,INSECTA,2,0
16126,26101,LILIOPSIDA,6,0
16127,26101,MAGNOLIOPSIDA,1,0
16128,26101,MALACOSTRACA,13,0
16129,26101,MAMMALIA,4,0
16130,26101,POLYPODIOPSIDA,1,0
16131,26101,REPTILIA,6,1
16132,26103,ACTINOPTERYGII,61,7
16133,26103,AMPHIBIA,16,0
16134,26103,AVES,118,4
16135,26103,BIVALVIA,29,0
16136,26103,CEPHALASPIDOMORPHI,3,0
16137,26103,GASTROPODA,19,0
16138,26103,INSECTA,1,0
16139,26103,LILIOPSIDA,6,0
16140,26103,MAGNOLIOPSIDA,1,0
16141,26103,MALACOSTRACA,11,0
16142,26103,MAMMALIA,4,0
16143,26103,REPTILIA,3,1
16144,26105,ACTINOPTERYGII,74,8
16145,26105,AMPHIBIA,19,0
16146,26105,AVES,119,2
16147,26105,BIVALVIA,28,0
16148,26105,CEPHALASPIDOMORPHI,3,0
16149,26105,GASTROPODA,16,0
16150,26105,INSECTA,2,0
16151,26105,LILIOPSIDA,6,0
16152,26105,MAGNOLIOPSIDA,1,0
16153,26105,MALACOSTRACA,13,0
16154,26105,MAMMALIA,4,0
16155,26105,POLYPODIOPSIDA,1,0
16156,26105,REPTILIA,6,1
16157,26107,ACTINOPTERYGII,51,2
16158,26107,AMPHIBIA,19,0
16159,26107,AVES,116,2
16160,26107,BIVALVIA,38,2
16161,26107,CEPHALASPIDOMORPHI,2,0
16162,26107,GASTROPODA,16,0
16163,26107,INSECTA,1,0
16164,26107,LILIOPSIDA,6,0
16165,26107,MAGNOLIOPSIDA,1,0
16166,26107,MALACOSTRACA,12,0
16167,26107,MAMMALIA,4,0
16168,26107,POLYPODIOPSIDA,1,0
16169,26107,REPTILIA,6,1
16170,26109,ACTINOPTERYGII,70,8
16171,26109,AMPHIBIA,15,0
16172,26109,AVES,122,4
16173,26109,BIVALVIA,34,0
16174,26109,CEPHALASPIDOMORPHI,2,0
16175,26109,GASTROPODA,17,0
16176,26109,INSECTA,2,0
16177,26109,LECANOROMYCETES,1,0
16178,26109,LILIOPSIDA,6,0
16179,26109,MAGNOLIOPSIDA,1,0
16180,26109,MALACOSTRACA,13,0
16181,26109,MAMMALIA,4,0
16182,26109,REPTILIA,3,1
16183,26111,ACTINOPTERYGII,53,5
16184,26111,AMPHIBIA,17,0
16185,26111,AVES,114,2
16186,26111,BIVALVIA,24,3
16187,26111,GASTROPODA,18,0
16188,26111,INSECTA,1,0
16189,26111,LILIOPSIDA,6,0
16190,26111,MAGNOLIOPSIDA,1,0
16191,26111,MALACOSTRACA,10,0
16192,26111,MAMMALIA,4,0
16193,26111,POLYPODIOPSIDA,1,0
16194,26111,REPTILIA,6,1
16195,26113,ACTINOPTERYGII,45,2
16196,26113,AMPHIBIA,19,0
16197,26113,AVES,110,3
16198,26113,BIVALVIA,29,1
16199,26113,CEPHALASPIDOMORPHI,2,0
16200,26113,GASTROPODA,12,0
16201,26113,INSECTA,1,0
16202,26113,LILIOPSIDA,6,0
16203,26113,MAGNOLIOPSIDA,1,0
16204,26113,MALACOSTRACA,12,0
16205,26113,MAMMALIA,4,0
16206,26113,POLYPODIOPSIDA,1,0
16207,26113,REPTILIA,6,1
16208,26115,ACTINOPTERYGII,99,6
16209,26115,AMPHIBIA,20,0
16210,26115,AVES,126,3
16211,26115,BIVALVIA,49,7
16212,26115,CEPHALASPIDOMORPHI,3,0
16213,26115,GASTROPODA,32,0
16214,26115,INSECTA,2,0
16215,26115,LILIOPSIDA,6,0
16216,26115,MAGNOLIOPSIDA,1,0
16217,26115,MALACOSTRACA,18,0
16218,26115,MAMMALIA,4,0
16219,26115,POLYPODIOPSIDA,1,0
16220,26115,REPTILIA,7,1
16221,26117,ACTINOPTERYGII,52,2
16222,26117,AMPHIBIA,18,0
16223,26117,AVES,115,2
16224,26117,BIVALVIA,36,2
16225,26117,CEPHALASPIDOMORPHI,2,0
16226,26117,GASTROPODA,11,0
16227,26117,INSECTA,1,0
16228,26117,LILIOPSIDA,6,0
16229,26117,MAGNOLIOPSIDA,1,0
16230,26117,MALACOSTRACA,12,0
16231,26117,MAMMALIA,4,0
16232,26117,POLYPODIOPSIDA,1,0
16233,26117,REPTILIA,6,1
16234,26119,ACTINOPTERYGII,60,5
16235,26119,AMPHIBIA,17,0
16236,26119,AVES,112,3
16237,26119,BIVALVIA,24,0
16238,26119,CEPHALASPIDOMORPHI,1,0
16239,26119,GASTROPODA,10,0
16240,26119,INSECTA,1,0
16241,26119,LILIOPSIDA,6,0
16242,26119,MAGNOLIOPSIDA,1,0
16243,26119,MALACOSTRACA,10,0
16244,26119,MAMMALIA,4,0
16245,26119,POLYPODIOPSIDA,1,0
16246,26119,REPTILIA,5,1
16247,26121,ACTINOPTERYGII,81,8
16248,26121,AMPHIBIA,18,0
16249,26121,AVES,121,2
16250,26121,BIVALVIA,37,1
16251,26121,CEPHALASPIDOMORPHI,3,0
16252,26121,GASTROPODA,19,0
16253,26121,INSECTA,2,0
16254,26121,LILIOPSIDA,6,0
16255,26121,MAGNOLIOPSIDA,1,0
16256,26121,MALACOSTRACA,13,0
16257,26121,MAMMALIA,4,0
16258,26121,POLYPODIOPSIDA,1,0
16259,26121,REPTILIA,6,1
16260,26123,ACTINOPTERYGII,61,5
16261,26123,AMPHIBIA,18,0
16262,26123,AVES,117,2
16263,26123,BIVALVIA,35,1
16264,26123,CEPHALASPIDOMORPHI,2,0
16265,26123,GASTROPODA,12,0
16266,26123,INSECTA,1,0
16267,26123,LILIOPSIDA,6,0
16268,26123,MAGNOLIOPSIDA,1,0
16269,26123,MALACOSTRACA,12,0
16270,26123,MAMMALIA,4,0
16271,26123,POLYPODIOPSIDA,1,0
16272,26123,REPTILIA,6,1
16273,26125,ACTINOPTERYGII,85,4
16274,26125,AMPHIBIA,19,0
16275,26125,AVES,116,2
16276,26125,BIVALVIA,45,6
16277,26125,CEPHALASPIDOMORPHI,2,0
16278,26125,GASTROPODA,23,0
16279,26125,INSECTA,1,0
16280,26125,LILIOPSIDA,5,0
16281,26125,MAGNOLIOPSIDA,1,0
16282,26125,MALACOSTRACA,11,0
16283,26125,MAMMALIA,4,0
16284,26125,POLYPODIOPSIDA,1,0
16285,26125,REPTILIA,7,1
16286,26127,ACTINOPTERYGII,74,8
16287,26127,AMPHIBIA,18,0
16288,26127,AVES,121,2
16289,26127,BIVALVIA,27,0
16290,26127,CEPHALASPIDOMORPHI,3,0
16291,26127,GASTROPODA,16,0
16292,26127,INSECTA,2,0
16293,26127,LILIOPSIDA,6,0
16294,26127,MAGNOLIOPSIDA,1,0
16295,26127,MALACOSTRACA,13,0
16296,26127,MAMMALIA,4,0
16297,26127,POLYPODIOPSIDA,1,0
16298,26127,REPTILIA,6,1
16299,26129,ACTINOPTERYGII,55,5
16300,26129,AMPHIBIA,17,0
16301,26129,AVES,113,3
16302,26129,BIVALVIA,30,2
16303,26129,GASTROPODA,13,0
16304,26129,INSECTA,1,0
16305,26129,LILIOPSIDA,6,0
16306,26129,MAGNOLIOPSIDA,1,0
16307,26129,MALACOSTRACA,8,0
16308,26129,MAMMALIA,4,0
16309,26129,POLYPODIOPSIDA,1,0
16310,26129,REPTILIA,5,1
16311,26131,ACTINOPTERYGII,57,5
16312,26131,AMPHIBIA,16,0
16313,26131,AVES,116,4
16314,26131,BIVALVIA,20,0
16315,26131,CEPHALASPIDOMORPHI,2,0
